site,run,day,round,plot,treatment,plant_id,animal_order,animal_family,animal_genus,animal_species,morphospecies,precision,frequency,caught,second_visit,cdate,ctime,cdate.time,lower,higher,link,freq,experiment,time.of.day,norm.time,abundance,C.abun,focal.abun,vis.rates,plot.temp,plot.rad,round.temp,round.rad,C.prop,meta.freq,group
Kirchzarten,1,1,1,T5,yes,Leo_his,Diptera,Syrphidae,Sphaerophoria,Sphaerophoria_scripta,Sphaerophoria_scripta,caught,1,yes,NA,2018-08-15,09:38:00,2018-08-15 09:38,Leo_his,Sphaerophoria_scripta,Leo_his-Sphaerophoria_scripta,1,EX5,morning,0.224960763,5.5,5.5,5.5,0.181818182,26,35.5,24.91987179,32.72115385,0.578947368,76,generalist
Kirchzarten,1,1,2,C1,no,Cen_jac,Hymenoptera,Apidae,Apis,Apis_mellifera,Apis_mellifera,ID-in-field,1,no,NA,2018-08-15,10:31:00,2018-08-15 10:31,Cen_jac,Apis_mellifera,Cen_jac-Apis_mellifera,1,EX5,morning,0.286577922,6,6,6,0.166666667,28.16666667,38,29.51666667,38.46666667,0.524216524,351,generalist
Kirchzarten,1,1,2,C1,no,Cen_jac,Hymenoptera,Apidae,Halictus,Halictus_scabiosae,Halictus_scabiosae,ID-in-field,1,no,NA,2018-08-15,10:31:00,2018-08-15 10:31,Cen_jac,Halictus_scabiosae,Cen_jac-Halictus_scabiosae,1,EX5,morning,0.286577922,6,6,6,0.166666667,28.16666667,38,29.51666667,38.46666667,0.479166667,48,generalist
Kirchzarten,1,1,2,C1,no,Leo_his,Hymenoptera,Apidae,Lasioglossum,Lasioglossum_villosulum,Lasioglossum_villosulum,caught,1,yes,NA,2018-08-15,10:31:00,2018-08-15 10:31,Leo_his,Lasioglossum_villosulum,Leo_his-Lasioglossum_villosulum,1,EX5,morning,0.286577922,6,6,6,0.166666667,28.16666667,38,29.51666667,38.46666667,0.9375,16,specialist
Kirchzarten,1,1,2,C1,no,Leo_his,Hymenoptera,Apidae,Lasioglossum,Lasioglossum_villosulum,Lasioglossum_villosulum,caught,1,yes,NA,2018-08-15,10:31:00,2018-08-15 10:31,Leo_his,Lasioglossum_villosulum,Leo_his-Lasioglossum_villosulum,1,EX5,morning,0.286577922,6,6,6,0.166666667,28.16666667,38,29.51666667,38.46666667,0.9375,16,specialist
Kirchzarten,1,1,2,C1,no,Cen_jac,Hymenoptera,Apidae,Bombus,NA,NA,caught,1,yes,NA,2018-08-15,10:31:00,2018-08-15 10:31,Cen_jac,NA,NA,1,EX5,morning,0.286577922,6,6,6,0.166666667,28.16666667,38,29.51666667,38.46666667,NA,NA,NA
Kirchzarten,1,1,2,C1,no,Leo_his,Hymenoptera,Apidae,Panurgus,Panurgus_calcaratus,Panurgus_calcaratus,caught,1,yes,NA,2018-08-15,10:31:00,2018-08-15 10:31,Leo_his,Panurgus_calcaratus,Leo_his-Panurgus_calcaratus,1,EX5,morning,0.286577922,6,6,6,0.166666667,28.16666667,38,29.51666667,38.46666667,1,10,specialist
Kirchzarten,1,1,2,C1,no,Leo_his,Lepidoptera,Crambidae,NA,NA,Pyraustinae?,caught,1,yes,NA,2018-08-15,10:31:00,2018-08-15 10:31,Leo_his,Pyraustinae?,Leo_his-Pyraustinae?,1,EX5,morning,0.286577922,6,6,6,0.166666667,28.16666667,38,29.51666667,38.46666667,0.444444444,9,generalist
Kirchzarten,1,1,2,T1,yes,Leo_his,Hymenoptera,Apidae,Apis,Apis_mellifera,Apis_mellifera,ID-in-field,3,no,NA,2018-08-15,10:41:00,2018-08-15 10:41,Leo_his,Apis_mellifera,Leo_his-Apis_mellifera,3,EX5,morning,0.298203802,9,9,9,0.333333333,28.5,38.33333333,29.51666667,38.46666667,0.524216524,351,generalist
Kirchzarten,1,1,2,T1,yes,Leo_his,Hymenoptera,Apidae,Halictus,Halictus_tumulorum,Halictus_tumulorum,caught,1,yes,NA,2018-08-15,10:41:00,2018-08-15 10:41,Leo_his,Halictus_tumulorum,Leo_his-Halictus_tumulorum,1,EX5,morning,0.298203802,9,9,9,0.111111111,28.5,38.33333333,29.51666667,38.46666667,0.121212121,33,generalist
Kirchzarten,1,1,2,T1,yes,Leo_his,Hymenoptera,Apidae,Lasioglossum,Lasioglossum_villosulum,Lasioglossum_villosulum,caught,1,yes,NA,2018-08-15,10:41:00,2018-08-15 10:41,Leo_his,Lasioglossum_villosulum,Leo_his-Lasioglossum_villosulum,1,EX5,morning,0.298203802,9,9,9,0.111111111,28.5,38.33333333,29.51666667,38.46666667,0.9375,16,specialist
Kirchzarten,1,1,2,T1,yes,Leo_his,Lepidoptera,Lycaenidae,Lycaena,Lycaena_phlaeas,Lycaena_phlaeas,photographed,1,no,NA,2018-08-15,10:41:00,2018-08-15 10:41,Leo_his,Lycaena_phlaeas,Leo_his-Lycaena_phlaeas,1,EX5,morning,0.298203802,9,9,9,0.111111111,28.5,38.33333333,29.51666667,38.46666667,0,3,non-visitor
Kirchzarten,1,1,2,T1,yes,Leo_his,Diptera,Syrphidae,Myathropa,Myathropa_florea,Myathropa_florea,caught,1,yes,NA,2018-08-15,10:41:00,2018-08-15 10:41,Leo_his,Myathropa_florea,Leo_his-Myathropa_florea,1,EX5,morning,0.298203802,9,9,9,0.111111111,28.5,38.33333333,29.51666667,38.46666667,0.6,5,generalist
Kirchzarten,1,1,2,C2,no,Leo_his,Hymenoptera,Apidae,Apis,Apis_mellifera,Apis_mellifera,ID-in-field,1,no,NA,2018-08-15,10:51:00,2018-08-15 10:51,Leo_his,Apis_mellifera,Leo_his-Apis_mellifera,1,EX5,morning,0.309829681,7,7,7,0.142857143,29,38.5,29.51666667,38.46666667,0.524216524,351,generalist
Kirchzarten,1,1,2,C2,no,Leo_his,Hymenoptera,Apidae,Panurgus,Panurgus_calcaratus,Panurgus_calcaratus,caught,1,yes,NA,2018-08-15,10:51:00,2018-08-15 10:51,Leo_his,Panurgus_calcaratus,Leo_his-Panurgus_calcaratus,1,EX5,morning,0.309829681,7,7,7,0.142857143,29,38.5,29.51666667,38.46666667,1,10,specialist
Kirchzarten,1,1,2,T2,yes,Leo_his,Hymenoptera,Apidae,Apis,Apis_mellifera,Apis_mellifera,ID-in-field,1,no,NA,2018-08-15,10:58:00,2018-08-15 10:58,Leo_his,Apis_mellifera,Leo_his-Apis_mellifera,1,EX5,morning,0.317967796,4.5,4.5,4.5,0.222222222,29,38.5,29.51666667,38.46666667,0.524216524,351,generalist
Kirchzarten,1,1,2,C3,no,Leo_his,Diptera,Syrphidae,Myathropa,Myathropa_florea,Myathropa_florea,caught,1,yes,NA,2018-08-15,11:04:00,2018-08-15 11:04,Leo_his,Myathropa_florea,Leo_his-Myathropa_florea,1,EX5,morning,0.324943324,3,3,3,0.333333333,29,38.16666667,29.51666667,38.46666667,0.6,5,generalist
Kirchzarten,1,1,2,C4,no,Leo_his,Hymenoptera,Apidae,Apis,Apis_mellifera,Apis_mellifera,ID-in-field,2,no,NA,2018-08-15,11:11:00,2018-08-15 11:11,Leo_his,Apis_mellifera,Leo_his-Apis_mellifera,2,EX5,morning,0.333081439,5,5,5,0.4,28.83333333,37.83333333,29.51666667,38.46666667,0.524216524,351,generalist
Kirchzarten,1,1,2,C4,no,Leo_his,Hymenoptera,Apidae,Lasioglossum,Lasioglossum_calceatum,Lasioglossum_calceatum,caught,1,yes,NA,2018-08-15,11:11:00,2018-08-15 11:11,Leo_his,Lasioglossum_calceatum,Leo_his-Lasioglossum_calceatum,1,EX5,morning,0.333081439,5,5,5,0.2,28.83333333,37.83333333,29.51666667,38.46666667,0.636363636,11,generalist
Kirchzarten,1,1,2,C4,no,Leo_his,Hymenoptera,Apidae,Panurgus,Panurgus_calcaratus,Panurgus_calcaratus,caught,1,yes,NA,2018-08-15,11:11:00,2018-08-15 11:11,Leo_his,Panurgus_calcaratus,Leo_his-Panurgus_calcaratus,1,EX5,morning,0.333081439,5,5,5,0.2,28.83333333,37.83333333,29.51666667,38.46666667,1,10,specialist
Kirchzarten,1,1,2,T4,yes,Leo_his,Hymenoptera,Apidae,Panurgus,Panurgus_calcaratus,Panurgus_calcaratus,caught,1,yes,NA,2018-08-15,11:19:00,2018-08-15 11:19,Leo_his,Panurgus_calcaratus,Leo_his-Panurgus_calcaratus,1,EX5,morning,0.342382143,4,4,4,0.25,28.66666667,37.33333333,29.51666667,38.46666667,1,10,specialist
Kirchzarten,1,1,2,T4,yes,Leo_his,Hymenoptera,Apidae,Panurgus,Panurgus_calcaratus,Panurgus_calcaratus,caught,1,yes,NA,2018-08-15,11:19:00,2018-08-15 11:19,Leo_his,Panurgus_calcaratus,Leo_his-Panurgus_calcaratus,1,EX5,morning,0.342382143,4,4,4,0.25,28.66666667,37.33333333,29.51666667,38.46666667,1,10,specialist
Kirchzarten,1,1,2,T3,yes,Leu_vul,Diptera,Tachinidae,Eriothrix,Eriothrix_rufomaculatus,Eriothrix_rufomaculatus,caught,1,yes,NA,2018-08-15,11:27:00,2018-08-15 11:27,Leu_vul,Eriothrix_rufomaculatus,Leu_vul-Eriothrix_rufomaculatus,1,EX5,morning,0.351682846,1,6,6,1,28.83333333,37.66666667,29.51666667,38.46666667,0,7,non-visitor
Kirchzarten,1,1,2,T3,yes,Cen_jac,Hymenoptera,Apidae,Halictus,Halictus_simplex,Halictus_simplex,caught,1,yes,NA,2018-08-15,11:27:00,2018-08-15 11:27,Cen_jac,Halictus_simplex,Cen_jac-Halictus_simplex,1,EX5,morning,0.351682846,6,6,6,0.166666667,28.83333333,37.66666667,29.51666667,38.46666667,0.75,8,generalist
Kirchzarten,1,1,2,T3,yes,Leo_his,Hymenoptera,Apidae,Panurgus,Panurgus_calcaratus,Panurgus_calcaratus,caught,1,yes,NA,2018-08-15,11:27:00,2018-08-15 11:27,Leo_his,Panurgus_calcaratus,Leo_his-Panurgus_calcaratus,1,EX5,morning,0.351682846,6,6,6,0.166666667,28.83333333,37.66666667,29.51666667,38.46666667,1,10,specialist
Kirchzarten,1,1,2,T3,yes,Leo_his,Hymenoptera,Apidae,Panurgus,Panurgus_calcaratus,Panurgus_calcaratus,caught,1,yes,NA,2018-08-15,11:27:00,2018-08-15 11:27,Leo_his,Panurgus_calcaratus,Leo_his-Panurgus_calcaratus,1,EX5,morning,0.351682846,6,6,6,0.166666667,28.83333333,37.66666667,29.51666667,38.46666667,1,10,specialist
Kirchzarten,1,1,2,T3,yes,Leu_vul,Diptera,Chloropidae,Polyodaspis,Polyodaspis_ruficornis,Polyodaspis_ruficornis,caught,1,yes,NA,2018-08-15,11:27:00,2018-08-15 11:27,Leu_vul,Polyodaspis_ruficornis,Leu_vul-Polyodaspis_ruficornis,1,EX5,morning,0.351682846,1,6,6,1,28.83333333,37.66666667,29.51666667,38.46666667,0.5,4,generalist
Kirchzarten,1,1,2,T3,yes,Leu_vul,Diptera,Chloropidae,Polyodaspis,Polyodaspis_ruficornis,Polyodaspis_ruficornis,caught,1,yes,NA,2018-08-15,11:27:00,2018-08-15 11:27,Leu_vul,Polyodaspis_ruficornis,Leu_vul-Polyodaspis_ruficornis,1,EX5,morning,0.351682846,1,6,6,1,28.83333333,37.66666667,29.51666667,38.46666667,0.5,4,generalist
Kirchzarten,1,1,2,T3,yes,Leo_his,Lepidoptera,Crambidae,NA,NA,Pyraustinae?,caught,1,yes,NA,2018-08-15,11:27:00,2018-08-15 11:27,Leo_his,Pyraustinae?,Leo_his-Pyraustinae?,1,EX5,morning,0.351682846,6,6,6,0.166666667,28.83333333,37.66666667,29.51666667,38.46666667,0.444444444,9,generalist
Kirchzarten,1,1,2,T3,yes,Leu_vul,Diptera,Chloropidae,Trachysiphonella,Trachysiphonella_scutellata,Trachysiphonella_scutellata,caught,1,yes,NA,2018-08-15,11:27:00,2018-08-15 11:27,Leu_vul,Trachysiphonella_scutellata,Leu_vul-Trachysiphonella_scutellata,1,EX5,morning,0.351682846,1,6,6,1,28.83333333,37.66666667,29.51666667,38.46666667,0,6,non-visitor
Kirchzarten,1,1,2,C5,no,Kna_arv,Hymenoptera,Apidae,Bombus,NA,Bombus_pascuorum,ID-in-field,1,no,NA,2018-08-15,11:38:00,2018-08-15 11:38,Kna_arv,Bombus_pascuorum,Kna_arv-Bombus_pascuorum,1,EX5,morning,0.364471313,2,9,9,0.5,29,37.5,29.51666667,38.46666667,0.066666667,15,non-visitor
Kirchzarten,1,1,2,C5,no,Kna_arv,Diptera,Tachinidae,Eriothrix,Eriothrix_rufomaculatus,Eriothrix_rufomaculatus,caught,1,yes,NA,2018-08-15,11:38:00,2018-08-15 11:38,Kna_arv,Eriothrix_rufomaculatus,Kna_arv-Eriothrix_rufomaculatus,1,EX5,morning,0.364471313,2,9,9,0.5,29,37.5,29.51666667,38.46666667,0,7,non-visitor
Kirchzarten,1,1,2,C5,no,Kna_arv,Diptera,Syrphidae,Eristalis,Eristalis_jugorum,Eristalis_jugorum,caught,1,yes,NA,2018-08-15,11:38:00,2018-08-15 11:38,Kna_arv,Eristalis_jugorum,Kna_arv-Eristalis_jugorum,1,EX5,morning,0.364471313,2,9,9,0.5,29,37.5,29.51666667,38.46666667,0,4,non-visitor
Kirchzarten,1,1,2,C5,no,Leo_his,Diptera,Syrphidae,Eristalis,Eristalis_tenax,Eristalis_tenax,caught,1,yes,NA,2018-08-15,11:38:00,2018-08-15 11:38,Leo_his,Eristalis_tenax,Leo_his-Eristalis_tenax,1,EX5,morning,0.364471313,9,9,9,0.111111111,29,37.5,29.51666667,38.46666667,0.76,25,generalist
Kirchzarten,1,1,2,C5,no,Leo_his,Lepidoptera,Nymphalidae,Maniola,NA,Maniola_jurtina,photographed,1,no,NA,2018-08-15,11:38:00,2018-08-15 11:38,Leo_his,Maniola_jurtina,Leo_his-Maniola_jurtina,1,EX5,morning,0.364471313,9,9,9,0.111111111,29,37.5,29.51666667,38.46666667,1,2,specialist
Kirchzarten,1,1,2,T5,yes,Cen_jac,Hymenoptera,Apidae,Bombus,NA,Bombus_pascuorum,ID-in-field,1,no,NA,2018-08-15,11:48:00,2018-08-15 11:48,Cen_jac,Bombus_pascuorum,Cen_jac-Bombus_pascuorum,1,EX5,morning,0.376097192,3,5.5,5.5,0.333333333,29.5,37.75,29.51666667,38.46666667,0.066666667,15,non-visitor
Kirchzarten,1,1,2,T5,yes,Cen_jac,Hymenoptera,Apidae,Bombus,NA,Bombus_pascuorum,ID-in-field,1,no,NA,2018-08-15,11:48:00,2018-08-15 11:48,Cen_jac,Bombus_pascuorum,Cen_jac-Bombus_pascuorum,1,EX5,morning,0.376097192,3,5.5,5.5,0.333333333,29.5,37.75,29.51666667,38.46666667,0.066666667,15,non-visitor
Kirchzarten,1,1,2,T5,yes,Leo_his,Diptera,Syrphidae,Eristalis,Eristalis_tenax,Eristalis_tenax,caught,1,yes,NA,2018-08-15,11:48:00,2018-08-15 11:48,Leo_his,Eristalis_tenax,Leo_his-Eristalis_tenax,1,EX5,morning,0.376097192,5.5,5.5,5.5,0.181818182,29.5,37.75,29.51666667,38.46666667,0.76,25,generalist
Kirchzarten,1,1,2,T5,yes,Leo_his,Diptera,Syrphidae,Sphaerophoria,NA,Sphaerophoria_spec,caught,1,yes,NA,2018-08-15,11:48:00,2018-08-15 11:48,Leo_his,NA,Leo_his-Sphaerophoria_spec,1,EX5,morning,0.376097192,5.5,5.5,5.5,0.181818182,29.5,37.75,29.51666667,38.46666667,NA,NA,NA
Kirchzarten,1,1,3,T1,yes,Gal_mol,Hymenoptera,Braconidae,NA,NA,Braconidae1,caught,1,yes,NA,2018-08-15,12:47:00,2018-08-15 12:47,Gal_mol,Braconidae1,Gal_mol-Braconidae1,1,EX5,afternoon,0.44468988,NA,NA,NA,NA,31.33333333,40.83333333,32.05,41.875,0,1,non-visitor
Kirchzarten,1,1,3,T2,yes,Cen_jac,Hymenoptera,Apidae,Halictus,Halictus_scabiosae,Halictus_scabiosae,ID-in-field,1,no,NA,2018-08-15,12:55:00,2018-08-15 12:55,Cen_jac,Halictus_scabiosae,Cen_jac-Halictus_scabiosae,1,EX5,afternoon,0.453990583,2,NA,NA,0.5,31.5,40.5,32.05,41.875,0.479166667,48,generalist
Kirchzarten,1,1,3,C2,no,Leo_his,Lepidoptera,Lycaenidae,Polyommatus,NA,Polyommatus_icarus,photographed,1,no,NA,2018-08-15,13:00:00,2018-08-15 13:00,Leo_his,Polyommatus_icarus,Leo_his-Polyommatus_icarus,1,EX5,afternoon,0.459803523,2,2,2,0.5,31.5,40.66666667,32.05,41.875,0.5,2,generalist
Kirchzarten,1,1,3,C3,no,Leu_vul,Hymenoptera,Chrysididae,NA,NA,Chrysididae_small,caught,1,yes,NA,2018-08-15,13:08:00,2018-08-15 13:08,Leu_vul,Chrysididae_small,Leu_vul-Chrysididae_small,1,EX5,afternoon,0.469104226,4,0.5,0.5,0.25,31.75,41.75,32.05,41.875,0,1,non-visitor
Kirchzarten,1,1,3,C3,no,Leu_vul,Diptera,NA,NA,NA,NA,caught,1,yes,NA,2018-08-15,13:08:00,2018-08-15 13:08,Leu_vul,NA,NA,1,EX5,afternoon,0.469104226,4,0.5,0.5,0.25,31.75,41.75,32.05,41.875,NA,NA,NA
Kirchzarten,1,1,3,T4,yes,Leu_vul,Diptera,Chloropidae,Polyodaspis,Polyodaspis_ruficornis,Polyodaspis_ruficornis,caught,1,yes,NA,2018-08-15,13:17:00,2018-08-15 13:17,Leu_vul,Polyodaspis_ruficornis,Leu_vul-Polyodaspis_ruficornis,1,EX5,afternoon,0.479567517,1,NA,NA,1,32,42.33333333,32.05,41.875,0.5,4,generalist
Kirchzarten,1,1,3,T4,yes,Leu_vul,Diptera,Chloropidae,Trachysiphonella,Trachysiphonella_scutellata,Trachysiphonella_scutellata,caught,3,yes,NA,2018-08-15,13:17:00,2018-08-15 13:17,Leu_vul,Trachysiphonella_scutellata,Leu_vul-Trachysiphonella_scutellata,3,EX5,afternoon,0.479567517,1,NA,NA,3,32,42.33333333,32.05,41.875,0,6,non-visitor
Kirchzarten,1,1,3,T4,yes,Leu_vul,Diptera,Chloropidae,Trachysiphonella,Trachysiphonella_scutellata,Trachysiphonella_scutellata,caught,2,yes,NA,2018-08-15,13:17:00,2018-08-15 13:17,Leu_vul,Trachysiphonella_scutellata,Leu_vul-Trachysiphonella_scutellata,2,EX5,afternoon,0.479567517,1,NA,NA,2,32,42.33333333,32.05,41.875,0,6,non-visitor
Kirchzarten,1,1,3,T3,yes,Cen_jac,Hymenoptera,Apidae,Bombus,NA,Bombus_pascuorum,ID-in-field,2,no,NA,2018-08-15,13:24:00,2018-08-15 13:24,Cen_jac,Bombus_pascuorum,Cen_jac-Bombus_pascuorum,2,EX5,afternoon,0.487705633,5,NA,NA,0.4,32,42.33333333,32.05,41.875,0.066666667,15,non-visitor
Kirchzarten,1,1,3,T3,yes,Cen_jac,Hymenoptera,Apidae,Bombus,NA,Bombus_sylvarum,ID-in-field,1,no,NA,2018-08-15,13:24:00,2018-08-15 13:24,Cen_jac,Bombus_sylvarum,Cen_jac-Bombus_sylvarum,1,EX5,afternoon,0.487705633,5,NA,NA,0.2,32,42.33333333,32.05,41.875,0,23,non-visitor
Kirchzarten,1,1,3,C4,no,Cen_jac,Hymenoptera,Apidae,Bombus,Bombus_lucorum,Bombus_lucorum,caught,1,yes,NA,2018-08-15,13:30:00,2018-08-15 13:30,Cen_jac,Bombus_lucorum,Cen_jac-Bombus_lucorum,1,EX5,afternoon,0.49468116,2,NA,NA,0.5,32,42,32.05,41.875,0.5,2,generalist
Kirchzarten,1,1,3,T5,yes,Cen_jac,Hymenoptera,Apidae,Bombus,NA,Bombus_pascuorum,ID-in-field,1,no,NA,2018-08-15,13:37:00,2018-08-15 13:37,Cen_jac,Bombus_pascuorum,Cen_jac-Bombus_pascuorum,1,EX5,afternoon,0.502819276,4,NA,NA,0.25,32,41.66666667,32.05,41.875,0.066666667,15,non-visitor
Kirchzarten,1,1,3,T5,yes,Cen_jac,Hymenoptera,Apidae,Halictus,Halictus_scabiosae,Halictus_scabiosae,ID-in-field,1,no,NA,2018-08-15,13:37:00,2018-08-15 13:37,Cen_jac,Halictus_scabiosae,Cen_jac-Halictus_scabiosae,1,EX5,afternoon,0.502819276,4,NA,NA,0.25,32,41.66666667,32.05,41.875,0.479166667,48,generalist
Kirchzarten,1,1,4,T1,yes,Cen_jac,Hymenoptera,Apidae,Halictus,Halictus_scabiosae,Halictus_scabiosae,ID-in-field,1,no,NA,2018-08-15,14:28:00,2018-08-15 14:28,Cen_jac,Halictus_scabiosae,Cen_jac-Halictus_scabiosae,1,EX5,afternoon,0.56211126,3,NA,NA,0.333333333,32.5,41.5,32.88301282,42.0625,0.479166667,48,generalist
Kirchzarten,1,1,4,C1,no,Cen_jac,Hymenoptera,Apidae,Apis,Apis_mellifera,Apis_mellifera,ID-in-field,1,no,NA,2018-08-15,14:34:00,2018-08-15 14:34,Cen_jac,Apis_mellifera,Cen_jac-Apis_mellifera,1,EX5,afternoon,0.569086787,6,NA,NA,0.166666667,32,39.83333333,32.88301282,42.0625,0.524216524,351,generalist
Kirchzarten,1,1,4,C1,no,Cen_jac,Hymenoptera,Apidae,Halictus,Halictus_scabiosae,Halictus_scabiosae,ID-in-field,1,no,NA,2018-08-15,14:34:00,2018-08-15 14:34,Cen_jac,Halictus_scabiosae,Cen_jac-Halictus_scabiosae,1,EX5,afternoon,0.569086787,6,NA,NA,0.166666667,32,39.83333333,32.88301282,42.0625,0.479166667,48,generalist
Kirchzarten,1,1,4,C2,no,Cen_jac,Hymenoptera,Apidae,Bombus,Bombus_pratorum,Bombus_pratorum,caught,1,yes,NA,2018-08-15,14:39:00,2018-08-15 14:39,Cen_jac,Bombus_pratorum,Cen_jac-Bombus_pratorum,1,EX5,afternoon,0.574899727,3,1,1,0.333333333,31.83333333,39.66666667,32.88301282,42.0625,0,3,non-visitor
Kirchzarten,1,1,4,C2,no,Cen_jac,Diptera,Syrphidae,Eristalis,Eristalis_tenax,Eristalis_tenax,caught,1,yes,NA,2018-08-15,14:39:00,2018-08-15 14:39,Cen_jac,Eristalis_tenax,Cen_jac-Eristalis_tenax,1,EX5,afternoon,0.574899727,3,1,1,0.333333333,31.83333333,39.66666667,32.88301282,42.0625,0.76,25,generalist
Kirchzarten,1,1,4,C2,no,Cen_jac,Lepidoptera,Lycaenidae,Lycaena,Lycaena_phlaeas,Lycaena_phlaeas,photographed,1,no,NA,2018-08-15,14:39:00,2018-08-15 14:39,Cen_jac,Lycaena_phlaeas,Cen_jac-Lycaena_phlaeas,1,EX5,afternoon,0.574899727,3,1,1,0.333333333,31.83333333,39.66666667,32.88301282,42.0625,0,3,non-visitor
Kirchzarten,1,1,4,C2,no,Cen_jac,Lepidoptera,Lycaenidae,Polyommatus,NA,Polyommatus_icarus,photographed,1,no,NA,2018-08-15,14:39:00,2018-08-15 14:39,Cen_jac,Polyommatus_icarus,Cen_jac-Polyommatus_icarus,1,EX5,afternoon,0.574899727,3,1,1,0.333333333,31.83333333,39.66666667,32.88301282,42.0625,0.5,2,generalist
Kirchzarten,1,1,4,C3,no,Leu_vul,Hymenoptera,Chrysididae,NA,NA,Chrysididae_large,caught,1,yes,NA,2018-08-15,14:49:00,2018-08-15 14:49,Leu_vul,Chrysididae_large,Leu_vul-Chrysididae_large,1,EX5,afternoon,0.586525606,3,NA,NA,0.333333333,32.33333333,41.5,32.88301282,42.0625,0,1,non-visitor
Kirchzarten,1,1,4,C3,no,Leu_vul,Diptera,NA,NA,NA,NA,caught,1,yes,NA,2018-08-15,14:49:00,2018-08-15 14:49,Leu_vul,NA,NA,1,EX5,afternoon,0.586525606,3,NA,NA,0.333333333,32.33333333,41.5,32.88301282,42.0625,NA,NA,NA
Kirchzarten,1,1,4,T3,yes,Cen_jac,Hymenoptera,Apidae,Halictus,Halictus_scabiosae,Halictus_scabiosae,ID-in-field,1,no,NA,2018-08-15,15:04:00,2018-08-15 15:04,Cen_jac,Halictus_scabiosae,Cen_jac-Halictus_scabiosae,1,EX5,afternoon,0.603964425,6,NA,NA,0.166666667,33,42.83333333,32.88301282,42.0625,0.479166667,48,generalist
Kirchzarten,1,1,4,T3,yes,Cen_jac,Hymenoptera,Apidae,Halictus,Halictus_tumulorum,Halictus_tumulorum,caught,1,yes,NA,2018-08-15,15:04:00,2018-08-15 15:04,Cen_jac,Halictus_tumulorum,Cen_jac-Halictus_tumulorum,1,EX5,afternoon,0.603964425,6,NA,NA,0.166666667,33,42.83333333,32.88301282,42.0625,0.121212121,33,generalist
Kirchzarten,1,1,4,T3,yes,Leu_vul,Diptera,Chloropidae,Polyodaspis,Polyodaspis_ruficornis,Polyodaspis_ruficornis,caught,1,yes,NA,2018-08-15,15:04:00,2018-08-15 15:04,Leu_vul,Polyodaspis_ruficornis,Leu_vul-Polyodaspis_ruficornis,1,EX5,afternoon,0.603964425,1,NA,NA,1,33,42.83333333,32.88301282,42.0625,0.5,4,generalist
Kirchzarten,1,1,4,T5,yes,Cen_jac,Hymenoptera,Apidae,Bombus,NA,Bombus_pascuorum,ID-in-field,1,no,NA,2018-08-15,15:11:00,2018-08-15 15:11,Cen_jac,Bombus_pascuorum,Cen_jac-Bombus_pascuorum,1,EX5,afternoon,0.61210254,4,NA,NA,0.25,33,42.5,32.88301282,42.0625,0.066666667,15,non-visitor
Kirchzarten,1,1,4,T5,yes,Cen_jac,Hymenoptera,Apidae,Halictus,Halictus_scabiosae,Halictus_scabiosae,ID-in-field,1,no,NA,2018-08-15,15:11:00,2018-08-15 15:11,Cen_jac,Halictus_scabiosae,Cen_jac-Halictus_scabiosae,1,EX5,afternoon,0.61210254,4,NA,NA,0.25,33,42.5,32.88301282,42.0625,0.479166667,48,generalist
Kirchzarten,1,1,4,C4,no,Cen_jac,Hymenoptera,Apidae,Halictus,Halictus_tumulorum,Halictus_tumulorum,caught,1,yes,NA,2018-08-15,15:18:00,2018-08-15 15:18,Cen_jac,Halictus_tumulorum,Cen_jac-Halictus_tumulorum,1,EX5,afternoon,0.620240656,2,1,1,0.5,32.5,40.5,32.88301282,42.0625,0.121212121,33,generalist
Kirchzarten,1,1,4,C5,no,Kna_arv,Hymenoptera,Apidae,Bombus,NA,Bombus_sylvarum,ID-in-field,1,no,NA,2018-08-15,15:30:00,2018-08-15 15:30,Kna_arv,Bombus_sylvarum,Kna_arv-Bombus_sylvarum,1,EX5,afternoon,0.634191711,2,NA,NA,0.5,33,42.83333333,32.88301282,42.0625,0,23,non-visitor
Kirchzarten,1,1,4,C5,no,Kna_arv,Coleoptera,Oedemeridae,Oederma,NA,Oederma_grey,caught,1,yes,NA,2018-08-15,15:30:00,2018-08-15 15:30,Kna_arv,Oedemera_grey,Kna_arv-Oederma_grey,1,EX5,afternoon,0.634191711,2,NA,NA,0.5,33,42.83333333,32.88301282,42.0625,0.333333333,3,generalist
Kirchzarten,1,2,1,C1,no,Leo_his,Hemiptera,Miridae,NA,NA,Miridae2,caught,1,yes,NA,2018-08-16,08:48:00,2018-08-16 08:48,Leo_his,Miridae2,Leo_his-Miridae2,1,EX5,morning,0.165843413,4.5,4.5,4.5,0.222222222,22.75,30.75,24.80357143,31.91666667,1,1,specialist
Kirchzarten,1,2,1,C1,no,Leo_his,Hymenoptera,Apidae,Panurgus,Panurgus_calcaratus,Panurgus_calcaratus,caught,1,yes,NA,2018-08-16,08:48:00,2018-08-16 08:48,Leo_his,Panurgus_calcaratus,Leo_his-Panurgus_calcaratus,1,EX5,morning,0.165843413,4.5,4.5,4.5,0.222222222,22.75,30.75,24.80357143,31.91666667,1,10,specialist
